"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"0500000US40129","Roger Mills County, Oklahoma","5088","48917",
"0500000US40131","Rogers County, Oklahoma","1601","57443",
"0500000US40133","Seminole County, Oklahoma","1787","32985",
"0500000US40135","Sequoyah County, Oklahoma","2269","36357",
"0500000US40137","Stephens County, Oklahoma","2365","43524",
"0500000US40139","Texas County, Oklahoma","2329","44623",
"0500000US40141","Tillman County, Oklahoma","3896","29832",
"0500000US40143","Tulsa County, Oklahoma","703","45613",
"0500000US40145","Wagoner County, Oklahoma","1523","55487",
"0500000US40147","Washington County, Oklahoma","2227","44823",
"0500000US40149","Washita County, Oklahoma","3439","43039",
"0500000US40151","Woods County, Oklahoma","4474","48076",
"0500000US40153","Woodward County, Oklahoma","3324","49672",
"0500000US41001","Baker County, Oregon","2655","39704",
"0500000US41003","Benton County, Oregon","2035","48012",
"0500000US41005","Clackamas County, Oregon","954","62007",
"0500000US41007","Clatsop County, Oregon","2266","42223",
"0500000US41009","Columbia County, Oregon","1867","55199",
"0500000US41011","Coos County, Oregon","1631","37491",
"0500000US41013","Crook County, Oregon","2310","46059",
"0500000US41015","Curry County, Oregon","3658","37469",
"0500000US41017","Deschutes County, Oregon","1384","53071",
"0500000US41019","Douglas County, Oregon","1014","39711",
"0500000US41021","Gilliam County, Oregon","12951","42148",
"0500000US41023","Grant County, Oregon","3130","35974",
"0500000US41025","Harney County, Oregon","4088","39036",
"0500000US41027","Hood River County, Oregon","1970","51307",
"0500000US41029","Jackson County, Oregon","1031","44142",
"0500000US41031","Jefferson County, Oregon","3356","41425",
"0500000US41033","Josephine County, Oregon","1654","38035",
"0500000US41035","Klamath County, Oregon","1756","41818",
"0500000US41037","Lake County, Oregon","2589","41105",
"0500000US41039","Lane County, Oregon","720","42923",
"0500000US41041","Lincoln County, Oregon","2192","39738",
"0500000US41043","Linn County, Oregon","1228","45832",
"0500000US41045","Malheur County, Oregon","2688","39144",
"0500000US41047","Marion County, Oregon","960","46069",
"0500000US41049","Morrow County, Oregon","2260","43902",
"0500000US41051","Multnomah County, Oregon","609","49618",
"0500000US41053","Polk County, Oregon","1814","50975",
"0500000US41055","Sherman County, Oregon","8041","41354",
"0500000US41057","Tillamook County, Oregon","2130","39412",
"0500000US41059","Umatilla County, Oregon","1535","45861",
"0500000US41061","Union County, Oregon","2013","42162",
"0500000US41063","Wallowa County, Oregon","3227","41116",
"0500000US41065","Wasco County, Oregon","1911","42133",
"0500000US41067","Washington County, Oregon","899","62574",
"0500000US41069","Wheeler County, Oregon","4599","33403",
"0500000US41071","Yamhill County, Oregon","1698","52485",
"0500000US42001","Adams County, Pennsylvania","1263","56529",
"0500000US42003","Allegheny County, Pennsylvania","383","47961",
"0500000US42005","Armstrong County, Pennsylvania","1090","42752",
"0500000US42007","Beaver County, Pennsylvania","958","46190",
"0500000US42009","Bedford County, Pennsylvania","1172","40249",
"0500000US42011","Berks County, Pennsylvania","685","53470",
"0500000US42013","Blair County, Pennsylvania","1030","42363",
"0500000US42015","Bradford County, Pennsylvania","1219","40543",
"0500000US42017","Bucks County, Pennsylvania","843","74828",
"0500000US42019","Butler County, Pennsylvania","1110","56878",
"0500000US42021","Cambria County, Pennsylvania","955","39574",
"0500000US42023","Cameron County, Pennsylvania","2605","40733",
"0500000US42025","Carbon County, Pennsylvania","1731","47744",
"0500000US42027","Centre County, Pennsylvania","1313","47016",
"0500000US42029","Chester County, Pennsylvania","1091","84741",
"0500000US42031","Clarion County, Pennsylvania","1228","40028",
"0500000US42033","Clearfield County, Pennsylvania","1206","37130",
"0500000US42035","Clinton County, Pennsylvania","1473","39354",
"0500000US42037","Columbia County, Pennsylvania","1115","42788",
"0500000US42039","Crawford County, Pennsylvania","1143","38924",
"0500000US42041","Cumberland County, Pennsylvania","1133","60219",
"0500000US42043","Dauphin County, Pennsylvania","973","52371",
"0500000US42045","Delaware County, Pennsylvania","881","61876",
"0500000US42047","Elk County, Pennsylvania","1750","43745",
"0500000US42049","Erie County, Pennsylvania","802","43595",
"0500000US42051","Fayette County, Pennsylvania","1060","34796",
"0500000US42053","Forest County, Pennsylvania","1715","35150",
"0500000US42055","Franklin County, Pennsylvania","1098","51035",
"0500000US42057","Fulton County, Pennsylvania","2201","45240",
"0500000US42059","Greene County, Pennsylvania","2032","40498",
"0500000US42061","Huntingdon County, Pennsylvania","1266","41700",
"0500000US42063","Indiana County, Pennsylvania","1166","40225",
"0500000US42065","Jefferson County, Pennsylvania","1215","38406",
"0500000US42067","Juniata County, Pennsylvania","2164","44276",
"0500000US42069","Lackawanna County, Pennsylvania","1128","43673",
"0500000US42071","Lancaster County, Pennsylvania","568","54765",
"0500000US42073","Lawrence County, Pennsylvania","1119","42570",
"0500000US42075","Lebanon County, Pennsylvania","1113","52356",
"0500000US42077","Lehigh County, Pennsylvania","705","53541",
"0500000US42079","Luzerne County, Pennsylvania","696","42224",
"0500000US42081","Lycoming County, Pennsylvania","1082","42689",
"0500000US42083","McKean County, Pennsylvania","1121","40097",
"0500000US42085","Mercer County, Pennsylvania","926","42573",
"0500000US42087","Mifflin County, Pennsylvania","1907","37539",
"0500000US42089","Monroe County, Pennsylvania","2133","56733",
"0500000US42091","Montgomery County, Pennsylvania","670","76380",
"0500000US42093","Montour County, Pennsylvania","2723","45255",
"0500000US42095","Northampton County, Pennsylvania","938","58762",
"0500000US42097","Northumberland County, Pennsylvania","1247","38387",
"0500000US42099","Perry County, Pennsylvania","1758","52659",
"0500000US42101","Philadelphia County, Pennsylvania","397","36251",
"0500000US42103","Pike County, Pennsylvania","2802","56843",
"0500000US42105","Potter County, Pennsylvania","1520","39196",
"0500000US42107","Schuylkill County, Pennsylvania","1034","42315",
"0500000US42109","Snyder County, Pennsylvania","1673","44713",
"0500000US42111","Somerset County, Pennsylvania","1372","39194",
"0500000US42113","Sullivan County, Pennsylvania","4348","36250",
"0500000US42115","Susquehanna County, Pennsylvania","1320","43457",
"0500000US42117","Tioga County, Pennsylvania","1160","40338",
"0500000US42119","Union County, Pennsylvania","1345","45474",
"0500000US42121","Venango County, Pennsylvania","1186","39812",
"0500000US42123","Warren County, Pennsylvania","1305","41286",
"0500000US42125","Washington County, Pennsylvania","1177","49687",
"0500000US42127","Wayne County, Pennsylvania","1444","45930",
"0500000US42129","Westmoreland County, Pennsylvania","765","47689",
"0500000US42131","Wyoming County, Pennsylvania","1755","47403",
"0500000US42133","York County, Pennsylvania","817","57494",
"0500000US44001","Bristol County, Rhode Island","2426","68333",
"0500000US44003","Kent County, Rhode Island","1303","61088",
"0500000US44005","Newport County, Rhode Island","2594","67239",
"0500000US44007","Providence County, Rhode Island","773","48500",
"0500000US44009","Washington County, Rhode Island","2238","70285",
"0500000US45001","Abbeville County, South Carolina","4373","33143",
"0500000US45003","Aiken County, South Carolina","1554","44468",
"0500000US45005","Allendale County, South Carolina","2937","20081",
"0500000US45007","Anderson County, South Carolina","1303","42871",
"0500000US45009","Bamberg County, South Carolina","4412","32538",
"0500000US45011","Barnwell County, South Carolina","4853","33816",
"0500000US45013","Beaufort County, South Carolina","1642","55286",
"0500000US45015","Berkeley County, South Carolina","1163","50777",
"0500000US45017","Calhoun County, South Carolina","3297","36790",
"0500000US45019","Charleston County, South Carolina","1048","48433",
"0500000US45021","Cherokee County, South Carolina","2396","34132",
"0500000US45023","Chester County, South Carolina","1960","32743",
"0500000US45025","Chesterfield County, South Carolina","1949","32979",
"0500000US45027","Clarendon County, South Carolina","1919","33066",
"0500000US45029","Colleton County, South Carolina","2617","33263",
"0500000US45031","Darlington County, South Carolina","2420","38379",
"0500000US45033","Dillon County, South Carolina","1975","26818",
"0500000US45035","Dorchester County, South Carolina","1687","55034",
"0500000US45037","Edgefield County, South Carolina","4154","42834",
"0500000US45039","Fairfield County, South Carolina","2104","32022",
"0500000US45041","Florence County, South Carolina","1193","40487",
"0500000US45043","Georgetown County, South Carolina","2069","42666",
"0500000US45045","Greenville County, South Carolina","806","46830",
"0500000US45047","Greenwood County, South Carolina","1970","38797",
"0500000US45049","Hampton County, South Carolina","3310","34846",
"0500000US45051","Horry County, South Carolina","861","43142",
"0500000US45053","Jasper County, South Carolina","3354","37393",
"0500000US45055","Kershaw County, South Carolina","2302","44064",
"0500000US45057","Lancaster County, South Carolina","1473","38959",
"0500000US45059","Laurens County, South Carolina","2089","37529",
"0500000US45061","Lee County, South Carolina","2363","23378",
"0500000US45063","Lexington County, South Carolina","693","52205",
"0500000US45065","McCormick County, South Carolina","2328","35858",
"0500000US45067","Marion County, South Carolina","2663","30629",
"0500000US45069","Marlboro County, South Carolina","2179","27688",
"0500000US45071","Newberry County, South Carolina","2044","41815",
"0500000US45073","Oconee County, South Carolina","2125","42266",
"0500000US45075","Orangeburg County, South Carolina","1366","32849",
"0500000US45077","Pickens County, South Carolina","1247","41898",
"0500000US45079","Richland County, South Carolina","1009","47922",
"0500000US45081","Saluda County, South Carolina","2838","40508",
"0500000US45083","Spartanburg County, South Carolina","862","42680",
"0500000US45085","Sumter County, South Carolina","1492","39137",
"0500000US45087","Union County, South Carolina","2633","33470",
"0500000US45089","Williamsburg County, South Carolina","3361","24191",
"0500000US45091","York County, South Carolina","1102","51925",
"0500000US46003","Aurora County, South Dakota","2904","45230",
"0500000US46005","Beadle County, South Dakota","2216","40716",
"0500000US46007","Bennett County, South Dakota","8804","32841",
"0500000US46009","Bon Homme County, South Dakota","4628","41107",
"0500000US46011","Brookings County, South Dakota","3238","45134",
"0500000US46013","Brown County, South Dakota","1624","45615",
"0500000US46015","Brule County, South Dakota","6536","48277",
"0500000US46017","Buffalo County, South Dakota","3113","27926",
"0500000US46019","Butte County, South Dakota","4156","39041",
"0500000US46021","Campbell County, South Dakota","6415","42833",
"0500000US46023","Charles Mix County, South Dakota","3573","35808",
"0500000US46025","Clark County, South Dakota","4743","43894",
"0500000US46027","Clay County, South Dakota","4040","37198",
"0500000US46029","Codington County, South Dakota","2141","43275",
"0500000US46031","Corson County, South Dakota","3013","30877",
"0500000US46033","Custer County, South Dakota","3291","46743",
"0500000US46035","Davison County, South Dakota","2878","41867",
"0500000US46037","Day County, South Dakota","2297","36818",
"0500000US46039","Deuel County, South Dakota","2762","47000",
"0500000US46041","Dewey County, South Dakota","7572","33255",
"0500000US46043","Douglas County, South Dakota","3378","42794",
"0500000US46045","Edmunds County, South Dakota","4096","47026",
"0500000US46047","Fall River County, South Dakota","7445","35833",
"0500000US46049","Faulk County, South Dakota","5697","38203",
"0500000US46051","Grant County, South Dakota","6019","42625",
"0500000US46053","Gregory County, South Dakota","2531","33940",
"0500000US46055","Haakon County, South Dakota","5477","46281",
"0500000US46057","Hamlin County, South Dakota","3308","44439",
"0500000US46059","Hand County, South Dakota","3378","45895",
"0500000US46061","Hanson County, South Dakota","4214","46556",
"0500000US46063","Harding County, South Dakota","12270","34792",
"0500000US46065","Hughes County, South Dakota","3024","53501",
"0500000US46067","Hutchinson County, South Dakota","2983","39310",
"0500000US46069","Hyde County, South Dakota","9312","41196",
"0500000US46071","Jackson County, South Dakota","4731","36354",
"0500000US46073","Jerauld County, South Dakota","6176","40607",
"0500000US46075","Jones County, South Dakota","12490","49464",
"0500000US46077","Kingsbury County, South Dakota","2933","44948",
"0500000US46079","Lake County, South Dakota","3862","45606",
"0500000US46081","Lawrence County, South Dakota","3314","42356",
"0500000US46083","Lincoln County, South Dakota","2502","67365",
"0500000US46085","Lyman County, South Dakota","2678","36323",
